is_product_purchased,id,location_id,income_id,housing_id
Y,23165,3,23165,23165
Y,23166,3,23166,23166
N,23167,4,23167,23167
Y,23168,3,23168,23168
Y,23169,3,23169,23169
Y,23170,1,23170,23170
Y,23171,4,23171,23171
Y,23172,1,23172,23172
Y,23173,3,23173,23173
Y,23174,2,23174,23174
Y,23175,1,23175,23175
Y,23176,3,23176,23176
N,23177,4,23177,23177
Y,23178,1,23178,23178
Y,23179,3,23179,23179
Y,23180,1,23180,23180
Y,23181,3,23181,23181
Y,23182,2,23182,23182
Y,23183,1,23183,23183
Y,23184,3,23184,23184
Y,23185,3,23185,23185
Y,23186,3,23186,23186
Y,23187,4,23187,23187
N,23188,1,23188,23188
Y,23189,2,23189,23189
Y,23190,3,23190,23190
N,23191,2,23191,23191
Y,23192,3,23192,23192
Y,23193,3,23193,23193
N,23194,2,23194,23194
N,23195,4,23195,23195
N,23196,1,23196,23196
N,23197,3,23197,23197
Y,23198,3,23198,23198
Y,23199,3,23199,23199
Y,23200,1,23200,23200
Y,23201,3,23201,23201
Y,23202,4,23202,23202
Y,23203,4,23203,23203
Y,23204,1,23204,23204
Y,23205,3,23205,23205
N,23206,4,23206,23206
Y,23207,3,23207,23207
Y,23208,4,23208,23208
Y,23209,3,23209,23209
Y,23210,3,23210,23210
N,23211,3,23211,23211
N,23212,4,23212,23212
Y,23213,4,23213,23213
Y,23214,3,23214,23214
Y,23215,3,23215,23215
Y,23216,1,23216,23216
N,23217,1,23217,23217
N,23218,3,23218,23218
Y,23219,4,23219,23219
Y,23220,4,23220,23220
Y,23221,3,23221,23221
N,23222,4,23222,23222
Y,23223,1,23223,23223
N,23224,4,23224,23224
Y,23225,4,23225,23225
N,23226,2,23226,23226
Y,23227,3,23227,23227
Y,23228,4,23228,23228
Y,23229,4,23229,23229
Y,23230,3,23230,23230
Y,23231,2,23231,23231
Y,23232,4,23232,23232
Y,23233,3,23233,23233
Y,23234,3,23234,23234
Y,23235,4,23235,23235
Y,23236,1,23236,23236
Y,23237,3,23237,23237
Y,23238,3,23238,23238
N,23239,3,23239,23239
N,23240,1,23240,23240
N,23241,1,23241,23241
Y,23242,3,23242,23242
N,23243,2,23243,23243
Y,23244,2,23244,23244
Y,23245,3,23245,23245
N,23246,3,23246,23246
Y,23247,1,23247,23247
Y,23248,2,23248,23248
Y,23249,4,23249,23249
Y,23250,3,23250,23250
N,23251,3,23251,23251
Y,23252,4,23252,23252
Y,23253,2,23253,23253
Y,23254,1,23254,23254
N,23255,4,23255,23255
Y,23256,2,23256,23256
Y,23257,3,23257,23257
Y,23258,3,23258,23258
Y,23259,3,23259,23259
Y,23260,1,23260,23260
N,23261,3,23261,23261
Y,23262,3,23262,23262
Y,23263,1,23263,23263
N,23264,1,23264,23264
N,23265,3,23265,23265
Y,23266,2,23266,23266
Y,23267,1,23267,23267
Y,23268,1,23268,23268
N,23269,3,23269,23269
Y,23270,4,23270,23270
Y,23271,1,23271,23271
Y,23272,3,23272,23272
Y,23273,1,23273,23273
Y,23274,1,23274,23274
Y,23275,3,23275,23275
Y,23276,3,23276,23276
Y,23277,4,23277,23277
N,23278,3,23278,23278
Y,23279,2,23279,23279
Y,23280,2,23280,23280
Y,23281,2,23281,23281
Y,23282,3,23282,23282
N,23283,1,23283,23283
Y,23284,3,23284,23284
Y,23285,5,23285,23285
Y,23286,2,23286,23286
Y,23287,4,23287,23287
Y,23288,4,23288,23288
Y,23289,2,23289,23289
Y,23290,3,23290,23290
Y,23291,3,23291,23291
Y,23292,4,23292,23292
Y,23293,2,23293,23293
Y,23294,3,23294,23294
Y,23295,3,23295,23295
N,23296,3,23296,23296
Y,23297,2,23297,23297
Y,23298,4,23298,23298
Y,23299,4,23299,23299
Y,23300,2,23300,23300
Y,23301,4,23301,23301
Y,23302,4,23302,23302
Y,23303,3,23303,23303
Y,23304,3,23304,23304
Y,23305,3,23305,23305
Y,23306,3,23306,23306
Y,23307,4,23307,23307
Y,23308,3,23308,23308
Y,23309,4,23309,23309
Y,23310,3,23310,23310
Y,23311,2,23311,23311
N,23312,1,23312,23312
Y,23313,1,23313,23313
Y,23314,4,23314,23314
Y,23315,1,23315,23315
N,23316,2,23316,23316
Y,23317,2,23317,23317
Y,23318,4,23318,23318
N,23319,3,23319,23319
Y,23320,2,23320,23320
Y,23321,4,23321,23321
Y,23322,1,23322,23322
Y,23323,4,23323,23323
N,23324,4,23324,23324
Y,23325,2,23325,23325
Y,23326,3,23326,23326
Y,23327,3,23327,23327
Y,23328,2,23328,23328
Y,23329,3,23329,23329
Y,23330,1,23330,23330
Y,23331,1,23331,23331
Y,23332,1,23332,23332
Y,23333,3,23333,23333
Y,23334,4,23334,23334
Y,23335,3,23335,23335
Y,23336,3,23336,23336
N,23337,4,23337,23337
Y,23338,3,23338,23338
Y,23339,3,23339,23339
Y,23340,5,23340,23340
N,23341,2,23341,23341
N,23342,1,23342,23342
Y,23343,2,23343,23343
Y,23344,3,23344,23344
Y,23345,1,23345,23345
Y,23346,3,23346,23346
Y,23347,3,23347,23347
Y,23348,3,23348,23348
Y,23349,4,23349,23349
N,23350,3,23350,23350
Y,23351,3,23351,23351
Y,23352,4,23352,23352
Y,23353,3,23353,23353
Y,23354,3,23354,23354
N,23355,4,23355,23355
Y,23356,3,23356,23356
Y,23357,3,23357,23357
Y,23358,4,23358,23358
Y,23359,3,23359,23359
Y,23360,3,23360,23360
Y,23361,1,23361,23361
N,23362,3,23362,23362
Y,23363,2,23363,23363
Y,23364,3,23364,23364
Y,23365,4,23365,23365
Y,23366,1,23366,23366
Y,23367,3,23367,23367
Y,23368,3,23368,23368
N,23369,1,23369,23369
N,23370,2,23370,23370
Y,23371,3,23371,23371
Y,23372,3,23372,23372
N,23373,3,23373,23373
Y,23374,3,23374,23374
Y,23375,3,23375,23375
Y,23376,3,23376,23376
N,23377,4,23377,23377
Y,23378,3,23378,23378
Y,23379,4,23379,23379
Y,23380,3,23380,23380
Y,23381,2,23381,23381
Y,23382,3,23382,23382
Y,23383,2,23383,23383
Y,23384,3,23384,23384
Y,23385,1,23385,23385
Y,23386,2,23386,23386
N,23387,1,23387,23387
Y,23388,1,23388,23388
Y,23389,3,23389,23389
Y,23390,1,23390,23390
Y,23391,3,23391,23391
N,23392,1,23392,23392
Y,23393,1,23393,23393
N,23394,3,23394,23394
N,23395,1,23395,23395
N,23396,2,23396,23396
Y,23397,1,23397,23397
Y,23398,4,23398,23398
Y,23399,3,23399,23399
Y,23400,3,23400,23400
N,23401,3,23401,23401
Y,23402,1,23402,23402
Y,23403,2,23403,23403
Y,23404,4,23404,23404
N,23405,1,23405,23405
Y,23406,3,23406,23406
N,23407,3,23407,23407
Y,23408,1,23408,23408
Y,23409,1,23409,23409
Y,23410,3,23410,23410
Y,23411,3,23411,23411
Y,23412,1,23412,23412
N,23413,4,23413,23413
Y,23414,3,23414,23414
N,23415,4,23415,23415
Y,23416,3,23416,23416
Y,23417,1,23417,23417
Y,23418,3,23418,23418
Y,23419,3,23419,23419
Y,23420,3,23420,23420
Y,23421,2,23421,23421
Y,23422,1,23422,23422
Y,23423,4,23423,23423
Y,23424,3,23424,23424
Y,23425,2,23425,23425
N,23426,4,23426,23426
Y,23427,3,23427,23427
N,23428,3,23428,23428
Y,23429,1,23429,23429
Y,23430,2,23430,23430
Y,23431,4,23431,23431
Y,23432,3,23432,23432
Y,23433,2,23433,23433
Y,23434,1,23434,23434
N,23435,3,23435,23435
Y,23436,2,23436,23436
Y,23437,3,23437,23437
Y,23438,3,23438,23438
N,23439,3,23439,23439
N,23440,3,23440,23440
Y,23441,3,23441,23441
Y,23442,2,23442,23442
Y,23443,2,23443,23443
Y,23444,4,23444,23444
Y,23445,2,23445,23445
Y,23446,2,23446,23446
Y,23447,3,23447,23447
Y,23448,1,23448,23448
Y,23449,2,23449,23449
Y,23450,2,23450,23450
Y,23451,3,23451,23451
Y,23452,4,23452,23452
Y,23453,3,23453,23453
Y,23454,4,23454,23454
Y,23455,3,23455,23455
Y,23456,1,23456,23456
Y,23457,2,23457,23457
Y,23458,3,23458,23458
Y,23459,3,23459,23459
Y,23460,4,23460,23460
Y,23461,1,23461,23461
Y,23462,4,23462,23462
Y,23463,2,23463,23463
Y,23464,4,23464,23464
Y,23465,3,23465,23465
Y,23466,2,23466,23466
Y,23467,3,23467,23467
N,23468,3,23468,23468
Y,23469,2,23469,23469
Y,23470,4,23470,23470
Y,23471,3,23471,23471
Y,23472,3,23472,23472
Y,23473,3,23473,23473
Y,23474,4,23474,23474
Y,23475,3,23475,23475
Y,23476,2,23476,23476
Y,23477,2,23477,23477
Y,23478,2,23478,23478
Y,23479,3,23479,23479
Y,23480,4,23480,23480
Y,23481,3,23481,23481
Y,23482,3,23482,23482
N,23483,3,23483,23483
Y,23484,3,23484,23484
Y,23485,3,23485,23485
N,23486,3,23486,23486
N,23487,3,23487,23487
Y,23488,3,23488,23488
Y,23489,1,23489,23489
N,23490,2,23490,23490
Y,23491,3,23491,23491
Y,23492,4,23492,23492
Y,23493,1,23493,23493
Y,23494,3,23494,23494
Y,23495,3,23495,23495
Y,23496,1,23496,23496
Y,23497,2,23497,23497
Y,23498,3,23498,23498
N,23499,4,23499,23499
Y,23500,3,23500,23500
N,23501,3,23501,23501
Y,23502,3,23502,23502
Y,23503,4,23503,23503
Y,23504,1,23504,23504
Y,23505,2,23505,23505
Y,23506,3,23506,23506
N,23507,4,23507,23507
Y,23508,2,23508,23508
Y,23509,1,23509,23509
Y,23510,4,23510,23510
Y,23511,4,23511,23511
Y,23512,3,23512,23512
Y,23513,2,23513,23513
Y,23514,3,23514,23514
Y,23515,3,23515,23515
N,23516,1,23516,23516
Y,23517,1,23517,23517
Y,23518,1,23518,23518
Y,23519,3,23519,23519
Y,23520,3,23520,23520
Y,23521,3,23521,23521
N,23522,4,23522,23522
Y,23523,3,23523,23523
Y,23524,3,23524,23524
Y,23525,1,23525,23525
Y,23526,1,23526,23526
Y,23527,4,23527,23527
Y,23528,3,23528,23528
Y,23529,1,23529,23529
Y,23530,2,23530,23530
Y,23531,3,23531,23531
Y,23532,3,23532,23532
Y,23533,1,23533,23533
Y,23534,3,23534,23534
N,23535,2,23535,23535
Y,23536,4,23536,23536
Y,23537,3,23537,23537
Y,23538,4,23538,23538
Y,23539,3,23539,23539
Y,23540,3,23540,23540
Y,23541,2,23541,23541
N,23542,2,23542,23542
N,23543,2,23543,23543
N,23544,3,23544,23544
N,23545,4,23545,23545
Y,23546,2,23546,23546
Y,23547,4,23547,23547
Y,23548,1,23548,23548
Y,23549,2,23549,23549
Y,23550,3,23550,23550
Y,23551,3,23551,23551
Y,23552,3,23552,23552
Y,23553,2,23553,23553
Y,23554,2,23554,23554
Y,23555,2,23555,23555
Y,23556,1,23556,23556
N,23557,3,23557,23557
N,23558,4,23558,23558
Y,23559,3,23559,23559
Y,23560,3,23560,23560
Y,23561,1,23561,23561
Y,23562,3,23562,23562
Y,23563,3,23563,23563
Y,23564,4,23564,23564
Y,23565,3,23565,23565
Y,23566,1,23566,23566
N,23567,3,23567,23567
Y,23568,1,23568,23568
Y,23569,4,23569,23569
Y,23570,3,23570,23570
Y,23571,3,23571,23571
Y,23572,1,23572,23572
Y,23573,2,23573,23573
Y,23574,3,23574,23574
Y,23575,3,23575,23575
N,23576,4,23576,23576
Y,23577,3,23577,23577
Y,23578,3,23578,23578
Y,23579,4,23579,23579
N,23580,1,23580,23580
Y,23581,3,23581,23581
Y,23582,1,23582,23582
N,23583,2,23583,23583
N,23584,3,23584,23584
Y,23585,1,23585,23585
N,23586,3,23586,23586
Y,23587,3,23587,23587
N,23588,2,23588,23588
N,23589,3,23589,23589
Y,23590,3,23590,23590
Y,23591,2,23591,23591
Y,23592,2,23592,23592
Y,23593,3,23593,23593
Y,23594,2,23594,23594
Y,23595,3,23595,23595
Y,23596,3,23596,23596
Y,23597,3,23597,23597
Y,23598,2,23598,23598
Y,23599,4,23599,23599
Y,23600,3,23600,23600
N,23601,2,23601,23601
Y,23602,2,23602,23602
Y,23603,3,23603,23603
N,23604,3,23604,23604
Y,23605,4,23605,23605
N,23606,1,23606,23606
N,23607,4,23607,23607
N,23608,3,23608,23608
Y,23609,4,23609,23609
N,23610,1,23610,23610
N,23611,4,23611,23611
Y,23612,4,23612,23612
Y,23613,4,23613,23613
Y,23614,1,23614,23614
Y,23615,4,23615,23615
Y,23616,2,23616,23616
Y,23617,3,23617,23617
Y,23618,2,23618,23618
Y,23619,2,23619,23619
Y,23620,3,23620,23620
Y,23621,4,23621,23621
N,23622,3,23622,23622
Y,23623,2,23623,23623
N,23624,3,23624,23624
N,23625,1,23625,23625
N,23626,2,23626,23626
Y,23627,2,23627,23627
Y,23628,4,23628,23628
Y,23629,3,23629,23629
N,23630,3,23630,23630
N,23631,2,23631,23631
Y,23632,4,23632,23632
Y,23633,4,23633,23633
Y,23634,3,23634,23634
N,23635,4,23635,23635
N,23636,3,23636,23636
Y,23637,3,23637,23637
Y,23638,3,23638,23638
Y,23639,4,23639,23639
Y,23640,2,23640,23640
N,23641,3,23641,23641
Y,23642,3,23642,23642
Y,23643,4,23643,23643
Y,23644,1,23644,23644
Y,23645,1,23645,23645
N,23646,2,23646,23646
Y,23647,3,23647,23647
Y,23648,3,23648,23648
Y,23649,3,23649,23649
Y,23650,1,23650,23650
Y,23651,3,23651,23651
Y,23652,2,23652,23652
Y,23653,1,23653,23653
Y,23654,3,23654,23654
Y,23655,3,23655,23655
Y,23656,4,23656,23656
N,23657,4,23657,23657
Y,23658,4,23658,23658
Y,23659,3,23659,23659
Y,23660,1,23660,23660
Y,23661,1,23661,23661
N,23662,2,23662,23662
N,23663,2,23663,23663
Y,23664,2,23664,23664
Y,23665,3,23665,23665
Y,23666,3,23666,23666
N,23667,1,23667,23667
N,23668,3,23668,23668
Y,23669,4,23669,23669
Y,23670,3,23670,23670
N,23671,3,23671,23671
N,23672,3,23672,23672
Y,23673,2,23673,23673
Y,23674,3,23674,23674
Y,23675,4,23675,23675
N,23676,1,23676,23676
Y,23677,2,23677,23677
Y,23678,3,23678,23678
Y,23679,3,23679,23679
Y,23680,3,23680,23680
N,23681,4,23681,23681
Y,23682,2,23682,23682
Y,23683,1,23683,23683
Y,23684,3,23684,23684
N,23685,3,23685,23685
Y,23686,3,23686,23686
Y,23687,3,23687,23687
Y,23688,4,23688,23688
N,23689,3,23689,23689
Y,23690,3,23690,23690
N,23691,3,23691,23691
Y,23692,3,23692,23692
Y,23693,2,23693,23693
Y,23694,3,23694,23694
Y,23695,4,23695,23695
Y,23696,3,23696,23696
N,23697,3,23697,23697
Y,23698,3,23698,23698
Y,23699,3,23699,23699
Y,23700,3,23700,23700
Y,23701,1,23701,23701
Y,23702,1,23702,23702
Y,23703,1,23703,23703
N,23704,4,23704,23704
Y,23705,2,23705,23705
Y,23706,1,23706,23706
N,23707,3,23707,23707
Y,23708,5,23708,23708
N,23709,1,23709,23709
Y,23710,3,23710,23710
Y,23711,1,23711,23711
N,23712,1,23712,23712
Y,23713,3,23713,23713
Y,23714,1,23714,23714
Y,23715,1,23715,23715
N,23716,3,23716,23716
Y,23717,2,23717,23717
N,23718,4,23718,23718
Y,23719,3,23719,23719
Y,23720,1,23720,23720
Y,23721,2,23721,23721
Y,23722,1,23722,23722
Y,23723,4,23723,23723
Y,23724,2,23724,23724
Y,23725,1,23725,23725
Y,23726,4,23726,23726
N,23727,2,23727,23727
Y,23728,4,23728,23728
Y,23729,4,23729,23729
Y,23730,4,23730,23730
N,23731,3,23731,23731
Y,23732,4,23732,23732
Y,23733,3,23733,23733
Y,23734,3,23734,23734
Y,23735,4,23735,23735
Y,23736,1,23736,23736
N,23737,3,23737,23737
Y,23738,3,23738,23738
Y,23739,3,23739,23739
Y,23740,1,23740,23740
Y,23741,2,23741,23741
Y,23742,1,23742,23742
Y,23743,3,23743,23743
Y,23744,3,23744,23744
Y,23745,4,23745,23745
Y,23746,3,23746,23746
N,23747,3,23747,23747
N,23748,2,23748,23748
Y,23749,1,23749,23749
Y,23750,2,23750,23750
Y,23751,3,23751,23751
Y,23752,4,23752,23752
Y,23753,2,23753,23753
Y,23754,1,23754,23754
Y,23755,3,23755,23755
Y,23756,3,23756,23756
N,23757,3,23757,23757
Y,23758,1,23758,23758
N,23759,3,23759,23759
Y,23760,2,23760,23760
Y,23761,1,23761,23761
Y,23762,2,23762,23762
Y,23763,3,23763,23763
N,23764,3,23764,23764
Y,23765,3,23765,23765
N,23766,3,23766,23766
N,23767,3,23767,23767
N,23768,2,23768,23768
Y,23769,3,23769,23769
N,23770,3,23770,23770
Y,23771,3,23771,23771
Y,23772,4,23772,23772
Y,23773,3,23773,23773
N,23774,2,23774,23774
Y,23775,1,23775,23775
Y,23776,1,23776,23776
Y,23777,1,23777,23777
Y,23778,4,23778,23778
Y,23779,3,23779,23779
Y,23780,3,23780,23780
Y,23781,3,23781,23781
Y,23782,3,23782,23782
Y,23783,3,23783,23783
N,23784,1,23784,23784
Y,23785,4,23785,23785
Y,23786,4,23786,23786
Y,23787,1,23787,23787
Y,23788,5,23788,23788
N,23789,2,23789,23789
Y,23790,4,23790,23790
N,23791,1,23791,23791
Y,23792,3,23792,23792
Y,23793,3,23793,23793
Y,23794,3,23794,23794
N,23795,3,23795,23795
Y,23796,3,23796,23796
Y,23797,2,23797,23797
Y,23798,4,23798,23798
Y,23799,2,23799,23799
N,23800,4,23800,23800
Y,23801,1,23801,23801
Y,23802,2,23802,23802
Y,23803,1,23803,23803
Y,23804,1,23804,23804
Y,23805,4,23805,23805
Y,23806,3,23806,23806
Y,23807,4,23807,23807
N,23808,3,23808,23808
Y,23809,2,23809,23809
Y,23810,2,23810,23810
Y,23811,1,23811,23811
Y,23812,1,23812,23812
N,23813,3,23813,23813
N,23814,4,23814,23814
Y,23815,3,23815,23815
N,23816,3,23816,23816
Y,23817,3,23817,23817
Y,23818,3,23818,23818
Y,23819,2,23819,23819
Y,23820,3,23820,23820
Y,23821,2,23821,23821
Y,23822,2,23822,23822
N,23823,3,23823,23823
Y,23824,1,23824,23824
Y,23825,3,23825,23825
N,23826,1,23826,23826
Y,23827,3,23827,23827
Y,23828,2,23828,23828
Y,23829,4,23829,23829
Y,23830,4,23830,23830
Y,23831,3,23831,23831
Y,23832,4,23832,23832
Y,23833,2,23833,23833
Y,23834,1,23834,23834
Y,23835,2,23835,23835
Y,23836,4,23836,23836
N,23837,2,23837,23837
Y,23838,3,23838,23838
N,23839,3,23839,23839
Y,23840,3,23840,23840
Y,23841,2,23841,23841
Y,23842,1,23842,23842
Y,23843,2,23843,23843
Y,23844,2,23844,23844
Y,23845,4,23845,23845
Y,23846,1,23846,23846
Y,23847,3,23847,23847
Y,23848,2,23848,23848
Y,23849,1,23849,23849
Y,23850,4,23850,23850
Y,23851,3,23851,23851
N,23852,3,23852,23852
Y,23853,3,23853,23853
Y,23854,3,23854,23854
N,23855,3,23855,23855
N,23856,3,23856,23856
N,23857,2,23857,23857
N,23858,3,23858,23858
Y,23859,3,23859,23859
Y,23860,4,23860,23860
Y,23861,3,23861,23861
Y,23862,2,23862,23862
Y,23863,4,23863,23863
Y,23864,4,23864,23864
Y,23865,3,23865,23865
N,23866,1,23866,23866
N,23867,1,23867,23867
Y,23868,3,23868,23868
Y,23869,1,23869,23869
Y,23870,3,23870,23870
Y,23871,3,23871,23871
Y,23872,4,23872,23872
Y,23873,2,23873,23873
Y,23874,3,23874,23874
Y,23875,2,23875,23875
N,23876,1,23876,23876
Y,23877,2,23877,23877
Y,23878,3,23878,23878
Y,23879,3,23879,23879
Y,23880,3,23880,23880
Y,23881,4,23881,23881
Y,23882,4,23882,23882
N,23883,1,23883,23883
Y,23884,3,23884,23884
Y,23885,4,23885,23885
Y,23886,3,23886,23886
Y,23887,3,23887,23887
Y,23888,4,23888,23888
Y,23889,4,23889,23889
Y,23890,3,23890,23890
Y,23891,1,23891,23891
Y,23892,4,23892,23892
N,23893,1,23893,23893
N,23894,1,23894,23894
Y,23895,4,23895,23895
Y,23896,3,23896,23896
Y,23897,3,23897,23897
N,23898,2,23898,23898
Y,23899,3,23899,23899
Y,23900,2,23900,23900
N,23901,1,23901,23901
Y,23902,3,23902,23902
N,23903,3,23903,23903
Y,23904,3,23904,23904
Y,23905,3,23905,23905
Y,23906,3,23906,23906
Y,23907,3,23907,23907
Y,23908,3,23908,23908
Y,23909,3,23909,23909
Y,23910,3,23910,23910
Y,23911,4,23911,23911
N,23912,1,23912,23912
Y,23913,4,23913,23913
Y,23914,1,23914,23914
N,23915,2,23915,23915
Y,23916,4,23916,23916
N,23917,2,23917,23917
Y,23918,2,23918,23918
Y,23919,4,23919,23919
Y,23920,4,23920,23920
N,23921,3,23921,23921
N,23922,3,23922,23922
Y,23923,3,23923,23923
Y,23924,2,23924,23924
Y,23925,4,23925,23925
Y,23926,4,23926,23926
Y,23927,1,23927,23927
Y,23928,3,23928,23928
N,23929,4,23929,23929
Y,23930,3,23930,23930
Y,23931,4,23931,23931
N,23932,2,23932,23932
Y,23933,3,23933,23933
Y,23934,3,23934,23934
Y,23935,3,23935,23935
Y,23936,2,23936,23936
Y,23937,2,23937,23937
N,23938,3,23938,23938
Y,23939,1,23939,23939
Y,23940,2,23940,23940
Y,23941,4,23941,23941
Y,23942,3,23942,23942
Y,23943,3,23943,23943
N,23944,4,23944,23944
Y,23945,4,23945,23945
Y,23946,2,23946,23946
Y,23947,2,23947,23947
N,23948,2,23948,23948
Y,23949,1,23949,23949
Y,23950,1,23950,23950
Y,23951,3,23951,23951
Y,23952,1,23952,23952
Y,23953,3,23953,23953
Y,23954,3,23954,23954
Y,23955,2,23955,23955
Y,23956,4,23956,23956
Y,23957,3,23957,23957
Y,23958,3,23958,23958
Y,23959,1,23959,23959
Y,23960,3,23960,23960
Y,23961,3,23961,23961
Y,23962,3,23962,23962
Y,23963,2,23963,23963
Y,23964,1,23964,23964
Y,23965,4,23965,23965
Y,23966,3,23966,23966
Y,23967,3,23967,23967
Y,23968,3,23968,23968
N,23969,3,23969,23969
Y,23970,4,23970,23970
Y,23971,2,23971,23971
Y,23972,4,23972,23972
Y,23973,2,23973,23973
Y,23974,1,23974,23974
Y,23975,4,23975,23975
Y,23976,3,23976,23976
Y,23977,3,23977,23977
Y,23978,4,23978,23978
Y,23979,1,23979,23979
Y,23980,4,23980,23980
N,23981,3,23981,23981
Y,23982,4,23982,23982
Y,23983,4,23983,23983
Y,23984,1,23984,23984
N,23985,4,23985,23985
N,23986,4,23986,23986
N,23987,4,23987,23987
N,23988,2,23988,23988
N,23989,4,23989,23989
Y,23990,4,23990,23990
Y,23991,4,23991,23991
Y,23992,3,23992,23992
Y,23993,3,23993,23993
Y,23994,2,23994,23994
Y,23995,1,23995,23995
Y,23996,1,23996,23996
Y,23997,3,23997,23997
N,23998,3,23998,23998
Y,23999,2,23999,23999
N,24000,3,24000,24000
Y,24001,1,24001,24001
Y,24002,3,24002,24002
Y,24003,3,24003,24003
Y,24004,2,24004,24004
Y,24005,1,24005,24005
Y,24006,4,24006,24006
Y,24007,2,24007,24007
Y,24008,3,24008,24008
Y,24009,4,24009,24009
Y,24010,3,24010,24010
Y,24011,1,24011,24011
Y,24012,1,24012,24012
Y,24013,2,24013,24013
Y,24014,3,24014,24014
Y,24015,3,24015,24015
Y,24016,4,24016,24016
Y,24017,1,24017,24017
Y,24018,4,24018,24018
Y,24019,3,24019,24019
Y,24020,2,24020,24020
Y,24021,1,24021,24021
Y,24022,1,24022,24022
Y,24023,4,24023,24023
Y,24024,3,24024,24024
Y,24025,3,24025,24025
Y,24026,2,24026,24026
Y,24027,4,24027,24027
N,24028,3,24028,24028
Y,24029,3,24029,24029
Y,24030,1,24030,24030
Y,24031,2,24031,24031
Y,24032,3,24032,24032
Y,24033,3,24033,24033
Y,24034,4,24034,24034
Y,24035,2,24035,24035
Y,24036,3,24036,24036
N,24037,1,24037,24037
Y,24038,1,24038,24038
Y,24039,3,24039,24039
Y,24040,2,24040,24040
N,24041,4,24041,24041
Y,24042,3,24042,24042
Y,24043,2,24043,24043
Y,24044,2,24044,24044
Y,24045,2,24045,24045
N,24046,1,24046,24046
Y,24047,2,24047,24047
Y,24048,4,24048,24048
Y,24049,3,24049,24049
Y,24050,1,24050,24050
Y,24051,3,24051,24051
Y,24052,1,24052,24052
Y,24053,3,24053,24053
Y,24054,3,24054,24054
Y,24055,3,24055,24055
Y,24056,4,24056,24056
N,24057,3,24057,24057
Y,24058,4,24058,24058
Y,24059,2,24059,24059
Y,24060,2,24060,24060
Y,24061,3,24061,24061
Y,24062,3,24062,24062
Y,24063,3,24063,24063
N,24064,1,24064,24064
Y,24065,1,24065,24065
Y,24066,1,24066,24066
Y,24067,3,24067,24067
Y,24068,3,24068,24068
N,24069,2,24069,24069
Y,24070,3,24070,24070
N,24071,2,24071,24071
Y,24072,1,24072,24072
Y,24073,3,24073,24073
N,24074,4,24074,24074
Y,24075,2,24075,24075
N,24076,3,24076,24076
N,24077,2,24077,24077
Y,24078,3,24078,24078
Y,24079,4,24079,24079
Y,24080,4,24080,24080
N,24081,3,24081,24081
N,24082,4,24082,24082
Y,24083,1,24083,24083
N,24084,2,24084,24084
Y,24085,4,24085,24085
Y,24086,3,24086,24086
Y,24087,4,24087,24087
Y,24088,1,24088,24088
Y,24089,3,24089,24089
N,24090,5,24090,24090
N,24091,1,24091,24091
Y,24092,3,24092,24092
Y,24093,4,24093,24093
Y,24094,4,24094,24094
N,24095,3,24095,24095
N,24096,3,24096,24096
Y,24097,1,24097,24097
Y,24098,2,24098,24098
Y,24099,3,24099,24099
Y,24100,2,24100,24100
N,24101,2,24101,24101
N,24102,3,24102,24102
N,24103,4,24103,24103
Y,24104,1,24104,24104
Y,24105,2,24105,24105
N,24106,4,24106,24106
Y,24107,3,24107,24107
Y,24108,4,24108,24108
N,24109,4,24109,24109
Y,24110,4,24110,24110
Y,24111,1,24111,24111
Y,24112,4,24112,24112
Y,24113,4,24113,24113
Y,24114,3,24114,24114
Y,24115,3,24115,24115
N,24116,2,24116,24116
Y,24117,4,24117,24117
Y,24118,2,24118,24118
N,24119,2,24119,24119
N,24120,1,24120,24120
Y,24121,3,24121,24121
Y,24122,3,24122,24122
N,24123,3,24123,24123
Y,24124,1,24124,24124
Y,24125,3,24125,24125
N,24126,2,24126,24126
Y,24127,2,24127,24127
Y,24128,3,24128,24128
Y,24129,3,24129,24129
Y,24130,2,24130,24130
N,24131,3,24131,24131
N,24132,4,24132,24132
Y,24133,3,24133,24133
Y,24134,4,24134,24134
N,24135,2,24135,24135
N,24136,2,24136,24136
N,24137,4,24137,24137
Y,24138,4,24138,24138
N,24139,2,24139,24139
Y,24140,3,24140,24140
Y,24141,3,24141,24141
Y,24142,3,24142,24142
Y,24143,4,24143,24143
Y,24144,4,24144,24144
Y,24145,3,24145,24145
Y,24146,4,24146,24146
Y,24147,4,24147,24147
N,24148,4,24148,24148
Y,24149,4,24149,24149
Y,24150,3,24150,24150
Y,24151,3,24151,24151
Y,24152,3,24152,24152
Y,24153,1,24153,24153
Y,24154,3,24154,24154
Y,24155,4,24155,24155
Y,24156,3,24156,24156
Y,24157,3,24157,24157
Y,24158,2,24158,24158
Y,24159,2,24159,24159
Y,24160,1,24160,24160
Y,24161,1,24161,24161
Y,24162,4,24162,24162
N,24163,2,24163,24163
Y,24164,2,24164,24164
Y,24165,4,24165,24165
Y,24166,2,24166,24166
Y,24167,2,24167,24167
Y,24168,3,24168,24168
Y,24169,4,24169,24169
Y,24170,3,24170,24170
Y,24171,3,24171,24171
Y,24172,3,24172,24172
Y,24173,3,24173,24173
N,24174,2,24174,24174
N,24175,2,24175,24175
Y,24176,3,24176,24176
Y,24177,4,24177,24177
